date,national_avg_price_per_gallon,total_gallons_purchased,n_transactions,fuel_price_usd_per_barrel,fuel_price_rolling_7d,fuel_price_dod_pct_change,fuel_price_yoy_pct_change,day_of_week,week_of_year,month,is_month_end,is_quarter_end,is_us_holiday
2024-03-30,3.6626265700080007,20374.1,154.0,79.25,3.6532731491030157,1.3495572810907852,-4.962539786025655,Saturday,13,3,0,0,0
2024-03-31,3.6174153851229582,24248.1,199.0,79.25,3.6407439743538035,-1.2343924236028148,-5.780870439668339,Sunday,13,3,1,1,0
2024-04-01,3.634111600513956,20001.7,166.0,79.25,3.6373458396104423,0.4615509587221567,-6.218462257316004,Monday,14,4,0,0,0
2024-04-02,3.650172838826073,21783.3,176.0,79.25,3.6430303603665015,0.441957762382561,-5.946448826787709,Tuesday,14,4,0,0,0
2024-04-03,3.6390168896475563,22729.9,183.0,79.25,3.6366089627628897,-0.3056279708142373,-7.425691376897092,Wednesday,14,4,0,0,0
2024-04-04,3.6655267277353265,23700.1,190.0,79.25,3.6403893616524963,0.7284890093032237,-3.8516719231830865,Thursday,14,4,0,0,0
2024-04-05,3.633509561787155,23321.999999999993,190.0,79.25,3.643197081948718,-0.8734669892300206,-6.3534099693624775,Friday,14,4,0,0,0
2024-04-06,3.639250275087482,20175.4,162.0,79.25,3.639857611245787,0.15799362029209618,-4.9201097939695515,Saturday,14,4,0,0,0
2024-04-07,3.6534808809620323,18502.5,149.0,79.25,3.6450098249370835,0.39103125091357605,-4.185561871223187,Sunday,14,4,0,0,0
2024-04-08,3.6312549956669167,23770.6,186.0,79.25,3.644601738530363,-0.6083482032418153,-4.997426772374302,Monday,15,4,0,0,0
2024-04-09,3.659017155827477,23438.1,181.0,79.25,3.6458652123877067,0.7645334792981684,-4.906026639291195,Tuesday,15,4,0,0,0
2024-04-10,3.6757237399983897,21109.1,173.0,79.25,3.651109048152111,0.45658665864152237,-4.703464958605485,Wednesday,15,4,0,0,0
2024-04-11,3.6330645348378625,21552.7,175.0,79.25,3.6464715920239024,-1.1605661409294532,-6.403116994089142,Thursday,15,4,0,0,0
2024-04-12,3.6627543717951125,26619.5,209.0,79.25,3.6506494220250394,0.8172119342376272,-4.11606985415931,Friday,15,4,0,0,0
2024-04-13,3.6178428688347104,27247.300000000003,212.0,79.25,3.647591221131786,-1.2261674794859623,-5.742494255808827,Saturday,15,4,0,0,0
2024-04-14,3.6635259250804104,24530.300000000003,198.0,79.25,3.6490262274344114,1.2627153224157084,-4.98110979537707,Sunday,15,4,0,0,0
2024-04-15,3.6388687304406666,23646.0,186.0,79.25,3.6501139038306616,-0.6730454524954022,-5.87179155219637,Monday,16,4,0,0,0
2024-04-16,3.644725824819552,24411.399999999998,193.0,79.25,3.648072285115244,0.16095921047902806,-6.91831837565503,Tuesday,16,4,0,0,0
2024-04-17,3.6314024619162666,22640.9,183.0,79.25,3.641740673960655,-0.36555185612473506,-5.666766031688963,Wednesday,16,4,0,0,0
2024-04-18,3.676974577210873,26153.7,210.0,79.25,3.6480135371567988,1.254945321333456,-4.800263916320812,Thursday,16,4,0,0,0
2024-04-19,3.651741145266797,20133.3,160.0,79.25,3.6464402190813248,-0.6862552735737437,-5.532896274583865,Friday,16,4,0,0,0
2024-04-20,3.6949292001530805,22471.8,177.0,79.25,3.657452552126806,1.1826702158848734,-5.489418121130695,Saturday,16,4,0,0,0
2024-04-21,3.6581189071771685,22649.6,175.0,79.25,3.656680120997772,-0.9962381139640542,-4.990819930445978,Sunday,16,4,0,0,0
2024-04-22,3.6654179248364716,25102.6,199.0,79.25,3.6604728630543155,0.19952926201995957,-5.643886888213389,Monday,17,4,0,0,0
2024-04-23,3.6420450172282632,22347.0,176.0,79.25,3.660089890541274,-0.6376601000894322,-5.132077269834667,Tuesday,17,4,0,0,0
2024-04-24,3.6733596060112705,19716.3,150.0,79.25,3.666083768269132,0.8598078451770075,-5.634017731805329,Wednesday,17,4,0,0,0
2024-04-25,3.6521333787646464,21130.800000000003,176.0,79.25,3.662535025633957,-0.5778423438829283,-5.595211009256962,Thursday,17,4,0,0,0
2024-04-26,3.662742408372374,22817.9,181.0,79.25,3.664106634649039,0.2904885585344186,-5.236183994967258,Friday,17,4,0,0,0
2024-04-27,3.6981393436676253,20675.500000000004,170.0,79.25,3.664565226579689,0.9664052600133921,-4.656524362962699,Saturday,17,4,0,0,0
2024-04-28,3.6457534053057348,26899.199999999997,216.0,79.25,3.662798726312341,-1.4165485259929889,-3.997685257186967,Sunday,17,4,0,0,0
2024-04-29,3.6349250936329587,19651.200000000004,166.0,79.25,3.6584426075689818,-0.2970116315880622,-5.3022022729424805,Monday,18,4,0,0,0
2024-04-30,3.6369770687936183,25075.0,191.0,79.25,3.6577186149354612,0.05645164914824807,-4.824864792154482,Tuesday,18,4,1,0,0
2024-05-01,3.6372187747180607,24526.6,203.0,79.25,3.6525556390364313,0.006645791817505575,-5.57503040919457,Wednesday,18,5,0,0,0
2024-05-02,3.6122563793449878,23391.899999999998,180.0,79.25,3.646858924833623,-0.6863044793066653,-6.408009373259393,Thursday,18,5,0,0,0
2024-05-03,3.645827877772152,17184.300000000003,137.0,79.25,3.6444425633193056,0.9293775109409985,-4.479038200167295,Friday,18,5,0,0,0
2024-05-04,3.6174158223669517,20144.9,169.0,79.25,3.6329106317049233,-0.7793032572498193,-7.148994718591128,Saturday,18,5,0,0,0
2024-05-05,3.6358677258929144,23224.5,187.0,79.25,3.6314983917888064,0.5100852219386054,-5.881333135359201,Sunday,18,5,0,0,0
2024-05-06,3.6723492385940135,26483.9,215.0,79.25,3.636844698211814,1.0033784353950859,-5.690356017078358,Monday,19,5,0,0,0
2024-05-07,3.6543420256148846,25110.4,205.0,79.25,3.639325406329138,-0.49034587423997245,-5.943788046912168,Tuesday,19,5,0,0,0
2024-05-08,3.657008426153325,24186.6,190.0,79.25,3.6421524993913184,0.0729652703482575,-4.981142976723807,Wednesday,19,5,0,0,0
2024-05-09,3.660774839220003,23261.6,197.0,79.25,3.649083707944892,0.10299164310758613,-5.779568630384979,Thursday,19,5,0,0,0
2024-05-10,3.607867868130715,22849.899999999998,180.0,79.25,3.6436608494246867,-1.4452396941342815,-5.554032953881627,Friday,19,5,0,0,0
2024-05-11,3.645263834968184,21765.5,165.0,79.25,3.6476391369391483,1.0365115410073011,-4.462931728762964,Saturday,19,5,0,0,0
2024-05-12,3.6293900128197922,19579.1,163.0,79.25,3.646713749357274,-0.43546428645624413,-5.388236436997007,Sunday,19,5,0,0,0
2024-05-13,3.6435226737060433,21214.0,173.0,79.25,3.642595668658992,0.3893949351359671,-3.5088610262141384,Monday,20,5,0,0,0
2024-05-14,3.6484477220841933,22821.300000000003,173.0,79.25,3.6417536252974654,0.1351727111153167,-4.13132180875857,Tuesday,20,5,0,0,0
2024-05-15,3.6097736543229626,26256.3,212.0,79.25,3.6350058007502706,-1.060014304909318,-4.668790804491696,Wednesday,20,5,0,0,0
2024-05-16,3.629864371723703,25238.100000000006,197.0,79.25,3.6305900196793703,0.5565644642754775,-6.854065965179279,Thursday,20,5,0,0,0
2024-05-17,3.6236466948965056,25764.699999999997,203.0,79.25,3.6328441377887692,-0.17129226302867728,-6.147291370100849,Friday,20,5,0,0,0
2024-05-18,3.665396633566745,30946.7,239.0,79.25,3.635720251874278,1.1521525740641136,-4.715050681768607,Saturday,20,5,0,0,0
2024-05-19,3.6987093520611145,21415.6,173.0,79.25,3.645623014623038,0.9088434847486893,-5.023462713599969,Sunday,20,5,0,0,0
2024-05-20,3.6738443306700246,21602.2,172.0,79.25,3.6499546799036073,-0.6722621061650558,-5.028530152522581,Monday,21,5,0,0,0
2024-05-21,3.6799273140474527,21297.1,169.0,79.25,3.654451764469787,0.16557542535611258,-5.407664186864669,Tuesday,21,5,0,0,0
2024-05-22,3.6460903127979503,26115.9,204.0,79.25,3.659639858537642,-0.9195018912557251,-5.8928921702138375,Wednesday,21,5,0,0,0
2024-05-23,3.6175927366825107,22491.1,181.0,79.25,3.6578867678174722,-0.7815927108391074,-5.339568410189932,Thursday,21,5,0,0,0
2024-05-24,3.6584655313466796,21268.600000000002,174.0,79.25,3.662860887310354,1.1298340537263307,-4.680634712900423,Friday,21,5,0,0,0
2024-05-25,3.6875298228647284,21921.1,178.0,79.25,3.66602277149578,0.7944393973106534,-4.101503493237136,Saturday,21,5,0,0,0
2024-05-26,3.676409595862389,20262.9,169.0,79.25,3.6628370920388194,-0.3015630391214219,-4.418217015694415,Sunday,21,5,0,0,0
2024-05-27,3.611743147805208,20573.7,170.0,79.25,3.6539654944867026,-1.7589565681136121,-5.698144079614298,Monday,22,5,0,0,1
2024-05-28,3.652269178365304,26128.4,205.0,79.25,3.650014332246396,1.1220629181430741,-6.2817727043725125,Tuesday,22,5,0,0,0
2024-05-29,3.662241450247485,24062.1,192.0,79.25,3.652321637596329,0.2730431793267929,-6.041098951750468,Wednesday,22,5,0,0,0
2024-05-30,3.6569629515207187,24600.200000000004,195.0,79.25,3.657945954001787,-0.1441330070252378,-5.173158575949377,Thursday,22,5,0,0,0
2024-05-31,3.6719116667785117,19372.1,158.0,79.25,3.6598668304920494,0.4087740416286234,-3.882251412320381,Friday,22,5,1,0,0
2024-06-01,3.657467220829567,21461.800000000003,165.0,79.25,3.655572173058455,-0.39337672743138263,-5.164716599424757,Saturday,22,6,0,0,0
2024-06-02,3.7157695098940446,20669.0,173.0,79.55,3.6611950179201203,1.5940618341687696,-3.015015253107378,Sunday,22,6,0,0,0
2024-06-03,3.665505422436354,22582.100000000002,177.0,79.85,3.6688753428674263,-1.3527235024629936,-4.317073976095975,Monday,23,6,0,0,0
2024-06-04,3.637738502230175,26881.300000000003,223.0,80.075,3.6667995319909794,-0.757519550679675,-5.240187411847785,Tuesday,23,6,0,0,0
2024-06-05,3.698274806746738,24669.700000000004,197.0,80.375,3.6719471543480156,1.66411919052043,-4.6235517757726825,Wednesday,23,6,0,0,0
2024-06-06,3.6563422172974875,24005.799999999996,183.0,80.675,3.6718584780304115,-1.1338419030612057,-5.542509910667204,Thursday,23,6,0,0,0
2024-06-07,3.6318187267218107,24191.100000000002,202.0,80.97500000000001,3.6661309151651684,-0.6707110308127207,-5.786806416303525,Friday,23,6,0,0,0
2024-06-08,3.679334016711707,25754.4,209.0,81.225,3.6692547431483313,1.3083056607504417,-3.514823826252267,Saturday,23,6,0,0,0
2024-06-09,3.6590292012500423,23807.199999999997,183.0,81.525,3.6611489847706165,-0.5518611620863756,-3.8385481555128775,Sunday,23,6,0,0,0
2024-06-10,3.669771294296223,27406.4,213.0,81.825,3.661758395036312,0.29357768018114516,-5.665855503750105,Monday,24,6,0,0,0
2024-06-11,3.6601904871191695,26143.5,200.0,82.125,3.6649658214490257,-0.2610736857619589,-4.2739781042903875,Tuesday,24,6,0,0,0
2024-06-12,3.656666072807174,23574.6,192.0,82.425,3.6590217166005163,-0.09629046150462228,-4.823100306506678,Wednesday,24,6,0,0,0
2024-06-13,3.59974678621401,23655.9,204.0,82.725,3.6509366550171625,-1.5565896764937026,-5.401048779307205,Thursday,24,6,0,0,0
2024-06-14,3.60397158631758,17695.699999999997,138.0,83.025,3.646958492102272,0.11736381347013936,-7.083496176570126,Friday,24,6,0,0,0
2024-06-15,3.6270964793231943,21441.899999999998,172.0,83.325,3.6394959867610557,0.6416502586592987,-5.053290966931867,Saturday,24,6,0,0,0
2024-06-16,3.6250825787780174,16378.3,136.0,83.625,3.634646469265053,-0.05552376554242011,-6.787075037634405,Sunday,24,6,0,0,0
2024-06-17,3.652283906887641,20044.6,164.0,83.925,3.6321482710638264,0.7503643715281338,-4.696133818721027,Monday,25,6,0,0,0
2024-06-18,3.6540680311748845,20593.5,167.0,84.225,3.631273634500357,0.048849550931096,-5.374121030428213,Tuesday,25,6,0,0,0
2024-06-19,3.6504525573911666,22063.499999999996,182.0,84.525,3.630385989440928,-0.0989438005223886,-4.63962679826394,Wednesday,25,6,0,0,1
2024-06-20,3.674491945039801,26921.300000000003,213.0,84.825,3.6410638692731836,0.6585317099919941,-4.57430252046106,Thursday,25,6,0,0,0
2024-06-21,3.6775709195522204,18214.3,147.0,85.125,3.651578059735275,0.0837932034815303,-3.964410029106491,Friday,25,6,0,0,0
2024-06-22,3.6611198599342485,21018.7,162.0,85.425,3.6564385426797115,-0.44733493868216456,-5.75334923812515,Saturday,25,6,0,0,0
2024-06-23,3.674705971183399,22514.800000000003,186.0,85.725,3.663527598737623,0.3710916814778642,-4.599924713690029,Sunday,25,6,0,0,0
2024-06-24,3.648588827623694,21708.899999999998,178.0,86.025,3.662999730271345,-0.7107274368211236,-5.839716999702816,Monday,26,6,0,0,0
2024-06-25,3.6376382133773593,22411.0,177.0,86.325,3.660652613443127,-0.3001328668066683,-5.439674957324636,Tuesday,26,6,0,0,0
2024-06-26,3.6313758613900378,25395.0,198.0,86.325,3.657927371157251,-0.1721543380617585,-5.735805250714132,Wednesday,26,6,0,0,0
2024-06-27,3.661047801785267,23974.0,196.0,86.325,3.656006779263746,0.8170991251748694,-4.245950958513179,Thursday,26,6,0,0,0
2024-06-28,3.6346875442586626,24006.6,194.0,86.325,3.649880582793238,-0.7200194849613872,-4.455216916015359,Friday,26,6,0,0,0
2024-06-29,3.651381485851294,26359.299999999996,206.0,86.325,3.6484893864956733,0.45929509453985773,-6.125807669478355,Saturday,26,6,0,0,0
2024-06-30,3.6433402389865317,22252.3,182.0,86.325,3.6440085676104066,-0.22022478056377137,-5.317101826203585,Sunday,26,6,1,1,0
2024-07-01,3.6789117497024315,23524.0,182.0,86.325,3.648340413621655,0.9763433657734577,-4.087357923079759,Monday,27,7,0,0,0
2024-07-02,3.6410538368071776,21398.0,171.0,86.325,3.6488283598259144,-1.0290519444592805,-5.477145265140837,Tuesday,27,7,0,0,0
2024-07-03,3.6400211363473516,22331.200000000004,181.0,86.325,3.6500633991055307,-0.0283626803148751,-5.414285395201379,Wednesday,27,7,0,0,0
2024-07-04,3.6658757542557194,18345.9,150.0,86.325,3.65075310660131,0.7102875763604022,-4.987527067407482,Thursday,27,7,0,0,1
2024-07-05,3.626715809459988,23279.1,180.0,86.325,3.649614287344356,-1.0682289150217628,-5.531035256039285,Friday,27,7,0,0,0
2024-07-06,3.6708656532547246,22728.5,190.0,86.325,3.652397739830561,1.2173505208093571,-3.4849134815601146,Saturday,27,7,0,0,0
2024-07-07,3.6356066892887084,23015.9,176.0,86.325,3.651292947016586,-0.9605081552018779,-5.225651961513023,Sunday,27,7,0,0,0
2024-07-08,3.662742823868572,20951.399999999998,171.0,86.325,3.6489831004688917,0.7463990717096136,-3.761092137741451,Monday,28,7,0,0,0
2024-07-09,3.6476286768237625,20819.600000000002,164.0,86.325,3.6499223633284035,-0.4126455984383326,-3.689342649648919,Tuesday,28,7,0,0,0
2024-07-10,3.649493222774248,23106.800000000003,189.0,86.325,3.651275518532246,0.05111666004635751,-5.959911215983471,Wednesday,28,7,0,0,0
2024-07-11,3.672950041838266,21391.9,170.0,86.325,3.652286131044039,0.6427418173470922,-5.3209996817435545,Thursday,28,7,0,0,0
2024-07-12,3.632093673046231,22619.1,186.0,86.325,3.653054397270645,-1.1123584129008934,-4.337887696065956,Friday,28,7,0,0,0
2024-07-13,3.6463988192850114,21343.0,172.0,86.325,3.6495591352749712,0.3938540006536373,-6.45462154394928,Saturday,28,7,0,0,0
2024-07-14,3.688672697612338,23600.5,187.0,86.325,3.6571399936069184,1.1593322733582934,-3.9898046138419963,Sunday,28,7,0,0,0
2024-07-15,3.6245375966428712,21923.5,177.0,86.325,3.6516821040032466,-1.7387040333229131,-5.790537742972679,Monday,29,7,0,0,0
2024-07-16,3.648146578615908,25485.3,201.0,86.325,3.6517560899735533,0.6513653491938998,-5.780326195823571,Tuesday,29,7,0,0,0
2024-07-17,3.6558998973448373,21625.800000000003,173.0,86.325,3.652671329197923,0.21252760989309838,-5.782921990123302,Wednesday,29,7,0,0,0
2024-07-18,3.6141017940735507,21810.7,176.0,86.325,3.6442644366601065,-1.1433054636327267,-5.937614208635211,Thursday,29,7,0,0,0
2024-07-19,3.644512562943061,23374.300000000003,184.0,86.325,3.646038563788225,0.8414474910302117,-5.835498651511939,Friday,29,7,0,0,0
2024-07-20,3.6602559755890822,25955.600000000002,199.0,86.325,3.6480181575459496,0.4319758094977866,-5.535787556466609,Saturday,29,7,0,0,0
2024-07-21,3.6274521426358257,22269.300000000003,171.0,86.325,3.639272363977877,-0.8962169086542349,-5.635447264663784,Sunday,29,7,0,0,0
2024-07-22,3.6578543356731537,19032.800000000003,151.0,86.325,3.6440318981250597,0.8381142422250409,-4.964292298179407,Monday,30,7,0,0,0
2024-07-23,3.650290844822705,23311.4,179.0,86.325,3.644338221868888,-0.20677397611724713,-3.9827615946947725,Tuesday,30,7,0,0,0
2024-07-24,3.6518914083814122,22359.0,175.0,86.325,3.6437655805883984,0.04384756247510779,-5.210594722189443,Wednesday,30,7,0,0,0
2024-07-25,3.640213254066482,19310.3,162.0,86.325,3.6474957891588176,-0.3197837232544076,-6.317023630925334,Thursday,30,7,0,0,0
2024-07-26,3.622901291402893,20961.699999999997,161.0,86.325,3.6444084646530794,-0.4755755076780166,-5.362973216320777,Friday,30,7,0,0,0
2024-07-27,3.61803470499232,26238.3,208.0,86.325,3.6383768545678272,-0.1343284295965086,-6.913711678010093,Saturday,30,7,0,0,0
2024-07-28,3.672129481452266,26369.800000000003,212.0,86.325,3.6447593315416045,1.4951425530911555,-4.357534612804037,Sunday,30,7,0,0,0
2024-07-29,3.6796035543974814,23947.8,186.0,86.325,3.647866362787937,0.20353511451507433,-3.9224439405051825,Monday,31,7,0,0,0
2024-07-30,3.675868337096039,18869.399999999998,149.0,86.325,3.6515202902555566,-0.10151140594966135,-4.655722538318496,Tuesday,31,7,0,0,0
2024-07-31,3.612578069794286,22784.100000000002,188.0,86.325,3.6459040990288245,-1.7217773189273866,-5.634220197369166,Wednesday,31,7,1,0,0
2024-08-01,3.669207267090928,20129.1,160.0,86.325,3.6500461008894587,1.5675563601001086,-5.212749361847447,Thursday,31,8,0,0,0
2024-08-02,3.657718643690508,20664.9,165.0,86.325,3.6550200083591187,-0.3131091422242993,-6.0452028627010375,Friday,31,8,0,0,0
2024-08-03,3.655193327899917,19999.700000000004,158.0,86.325,3.660328383060204,-0.06904073376302611,-5.489160110762448,Saturday,31,8,0,0,0
2024-08-04,3.6604296790401523,23087.0,186.0,86.325,3.658656982715616,0.14325784358015792,-4.512038819474251,Sunday,31,8,0,0,0
2024-08-05,3.652951172084061,22421.600000000002,181.0,86.325,3.6548494995279843,-0.20430680580789673,-4.183882112666537,Monday,32,8,0,0,0
2024-08-06,3.59509012291697,20583.0,166.0,86.325,3.643309754645261,-1.583953533495508,-6.917199271320973,Tuesday,32,8,0,0,0
2024-08-07,3.6004324110591783,19726.600000000002,156.0,86.325,3.6415746605402446,0.1485995610556179,-6.220293908470797,Wednesday,32,8,0,0,0
2024-08-08,3.622420354891003,22885.9,186.0,86.325,3.6348908159402553,0.6107028634751099,-5.387684563067752,Thursday,32,8,0,0,0
2024-08-09,3.6409851944724823,22093.1,176.0,86.325,3.6325003231948236,0.5124982128706712,-5.070053221280235,Friday,32,8,0,0,0
2024-08-10,3.6333783909279465,19382.6,156.0,86.325,3.629383903627399,-0.20892157309740922,-4.180889624535277,Saturday,32,8,0,0,0
2024-08-11,3.6833075182273944,20724.300000000003,172.0,86.325,3.6326521663684335,1.3741791227722011,-2.977404969499464,Sunday,32,8,0,0,0
2024-08-12,3.668486962356262,17288.4,150.0,86.325,3.634871564978748,-0.40237085276726425,-4.374919290413515,Monday,33,8,0,0,0
2024-08-13,3.674081813609329,19285.300000000003,154.0,86.325,3.646156092220514,0.15251113907390756,-5.8245397529503755,Tuesday,33,8,0,0,0
2024-08-14,3.6523241522143066,20665.600000000002,167.0,86.325,3.6535691980998175,-0.5921931654986223,-5.080851346124138,Wednesday,33,8,0,0,0
2024-08-15,3.643859114737804,24950.800000000003,197.0,86.325,3.656631878077932,-0.23177125369253648,-5.3278602958911625,Thursday,33,8,0,0,0
2024-08-16,3.6519491305704364,22756.299999999996,183.0,86.325,3.6581981546633537,0.2220177997527939,-4.359708091072234,Friday,33,8,0,0,0
2024-08-17,3.6411253845611893,21290.5,183.0,86.325,3.6593048680395315,-0.29638271570219255,-6.029478366251196,Saturday,33,8,0,0,0
2024-08-18,3.6655626227871188,18426.199999999997,150.0,86.325,3.6567698829766355,0.6711451994909634,-3.6467288277425403,Sunday,33,8,0,0,0
2024-08-19,3.63935153714938,23390.7,189.0,86.325,3.652607679375652,-0.7150630976755501,-5.013772367109015,Monday,34,8,0,0,0
2024-08-20,3.6111741042671817,23441.7,176.0,86.325,3.643620863755345,-0.7742432297229818,-6.22108211427822,Tuesday,34,8,0,0,0
2024-08-21,3.636109526296758,24889.0,201.0,86.325,3.641304488624267,0.6905073338920653,-5.607369523465911,Wednesday,34,8,0,0,0
2024-08-22,3.632807014757041,25181.2,201.0,86.325,3.639725617198444,-0.09082541424654256,-5.19164890095759,Thursday,34,8,0,0,0
2024-08-23,3.6647672606545165,25090.3,210.0,86.325,3.641556778639026,0.8797672369506015,-3.8873783766098846,Friday,34,8,0,0,0
2024-08-24,3.650465356353232,24604.8,189.0,86.325,3.642891060323604,-0.39025409484613194,-5.040430848254351,Saturday,34,8,0,0,0
2024-08-25,3.651125990924981,22655.6,181.0,86.325,3.6408286843432984,0.018097269998729182,-4.876139947283942,Sunday,34,8,0,0,0
2024-08-26,3.6437699296627333,21638.6,172.0,86.325,3.6414598832737775,-0.20147377221524376,-5.160935261985777,Monday,35,8,0,0,0
2024-08-27,3.6253490497504273,21336.5,172.0,86.325,3.64348487548567,-0.5055445395261593,-6.095602253978871,Tuesday,35,8,0,0,0
2024-08-28,3.6599013304759356,22398.0,178.0,86.325,3.6468837046541234,0.9530745936832563,-5.682103424481866,Wednesday,35,8,0,0,0
2024-08-29,3.6423271397410883,26086.1,202.0,86.325,3.6482437225089877,-0.4801820909352772,-6.736355410397787,Thursday,35,8,0,0,0
2024-08-30,3.6607614610703227,25156.9,200.0,86.325,3.647671465425532,0.5061138283845912,-5.498410310795787,Friday,35,8,0,0,0
2024-08-31,3.6357114522664666,26973.7,217.0,86.325,3.645563764841708,-0.6842841051034276,-5.158252977578703,Saturday,35,8,1,0,0
2024-09-01,3.6974686561690615,21814.5,175.0,86.325,3.652184145590862,1.6986277572741848,-2.048727520832727,Sunday,35,9,0,0,0
2024-09-02,3.6621932310807934,22121.700000000004,175.0,86.325,3.654816045793442,-0.9540425725965918,-4.360897123998075,Monday,36,9,0,0,1
2024-09-03,3.6551994091580506,21664.0,173.0,86.325,3.659080382851674,-0.19097359099969902,-5.177456813325665,Tuesday,36,9,0,0,0
2024-09-04,3.666679357344095,23639.4,189.0,86.325,3.6600486724042685,0.3140717345620381,-6.035126744333197,Wednesday,36,9,0,0,0
2024-09-05,3.637075379842855,22081.5,170.0,86.325,3.659298420990235,-0.8073784101668369,-5.100016871919366,Thursday,36,9,0,0,0
2024-09-06,3.67616577511212,22208.4,177.0,86.325,3.6614990372819203,1.074775504679093,-4.391703677691905,Friday,36,9,0,0,0
2024-09-07,3.633397219835657,22696.5,182.0,86.325,3.6611684326489473,-1.1634011601437733,-5.460305951994915,Saturday,36,9,0,0,0
2024-09-08,3.614798768619835,22966.1,179.0,86.325,3.6493584487133437,-0.511874977893656,-5.960589317220677,Sunday,36,9,0,0,0
2024-09-09,3.6118951110478212,19662.699999999997,163.0,86.325,3.6421730029943475,-0.08032694924045014,-5.8070564928592745,Monday,37,9,0,0,0
2024-09-10,3.6159540339526033,22225.1,179.0,86.325,3.6365665208221407,0.11237654416837994,-6.3657079559346075,Tuesday,37,9,0,0,0
2024-09-11,3.6609999372405566,22307.4,183.0,86.325,3.635755175093064,1.2457543117248449,-5.0206211897280255,Wednesday,37,9,0,0,0
2024-09-12,3.6499535726418304,22077.5,181.0,86.325,3.6375949169214894,-0.30173080546547215,-6.082304846710818,Thursday,37,9,0,0,0
2024-09-13,3.6528346304157404,23745.6,189.0,86.325,3.6342618962505777,0.078934093723948,-4.477416068194817,Friday,37,9,0,0,0
2024-09-14,3.663831276464005,26002.300000000003,210.0,86.325,3.638609618626056,0.3010441796817087,-4.348298668370642,Saturday,37,9,0,0,0
2024-09-15,3.6636488809077905,20771.300000000003,172.0,86.325,3.6455882060957636,-0.004978273901046215,-4.34341729578197,Sunday,37,9,0,0,0
2024-09-16,3.635504007627902,20136.6,168.0,86.325,3.648960905607204,-0.7682197228713328,-6.5587767420912435,Monday,38,9,0,0,0
2024-09-17,3.6268783980904393,22623.0,184.0,86.325,3.6505215290554665,-0.23726035012929803,-5.858691715598441,Tuesday,38,9,0,0,0
2024-09-18,3.636678160018807,22969.8,189.0,86.325,3.647046989452359,0.2701982490928678,-5.416108709719058,Wednesday,38,9,0,0,0
2024-09-19,3.652084508994426,20201.4,167.0,86.325,3.6473514089313013,0.42363795468607357,-5.9099384351453015,Thursday,38,9,0,0,0
2024-09-20,3.6510985749675013,20385.5,162.0,86.325,3.6471034010101246,-0.026996473507023833,-5.507934573457085,Friday,38,9,0,0,0
2024-09-21,3.6632747378493278,20274.600000000002,163.0,86.325,3.6470238954937417,0.3334931290354115,-4.062094525277516,Saturday,38,9,0,0,0
2024-09-22,3.6391302057373034,24677.1,195.0,86.325,3.643521227612244,-0.659096951221283,-6.062668840956464,Sunday,38,9,0,0,0
2024-09-23,3.6650323681638284,24962.799999999996,196.0,86.325,3.6477395648316624,0.7117679489920148,-4.280285385278859,Monday,39,9,0,0,0
2024-09-24,3.6396043759397116,21682.199999999997,177.0,86.325,3.6495575616672724,-0.6937999359840852,-5.79859710052637,Tuesday,39,9,0,0,0
2024-09-25,3.649342419718046,20294.1,158.0,86.325,3.6513667416243067,0.2675577555272035,-5.587029244864395,Wednesday,39,9,0,0,0
2024-09-26,3.6601656400974045,23037.9,181.0,86.325,3.6525211889247315,0.29658001728964933,-3.362672889891072,Thursday,39,9,0,0,0
2024-09-27,3.6816875241456244,23037.300000000003,180.0,86.325,3.6568910388073204,0.5880030076356624,-4.152752658867942,Friday,39,9,0,0,0
2024-09-28,3.68009840396977,21421.899999999998,182.0,86.325,3.6592944196816695,-0.043162820457531836,-4.531974014124451,Saturday,39,9,0,0,0
2024-09-29,3.6557485952239737,23437.9,182.0,86.325,3.6616684753226223,-0.6616618925061934,-5.041082531777608,Sunday,39,9,0,0,0
2024-09-30,3.6290818690369964,23310.4,187.0,86.325,3.6565326897330754,-0.7294463908654958,-5.801205870555915,Monday,40,9,1,1,0
2024-10-01,3.618610254350965,23408.6,191.0,86.325,3.653533529506111,-0.28854721562977526,-6.853667131344654,Tuesday,40,10,0,0,0
2024-10-02,3.647143312759132,26651.5,210.0,86.325,3.6532193713691234,0.7885087479056141,-4.943774065839202,Wednesday,40,10,0,0,0
2024-10-03,3.629177772268022,25812.8,215.0,86.325,3.6487925331077835,-0.4925921180080839,-6.703735526522625,Thursday,40,10,0,0,0
2024-10-04,3.59872304436223,24002.4,196.0,86.325,3.636940464567299,-0.8391632985991548,-6.901237071000055,Friday,40,10,0,0,0
2024-10-05,3.6282291278279915,23333.699999999997,192.0,86.325,3.6295305679756154,0.8199042577612614,-6.127374796783336,Saturday,40,10,0,0,0
2024-10-06,3.6731631529421183,24973.5,200.0,86.325,3.632018361935351,1.2384561043703002,-4.083081417104816,Sunday,40,10,0,0,0
2024-10-07,3.6480642008132618,25576.0,204.0,86.325,3.634730123617674,-0.6833062154822267,-5.590161746329958,Monday,41,10,0,0,0
2024-10-08,3.6510480457596146,21783.4,174.0,86.325,3.63936409381891,0.08179255578033562,-4.623440461644335,Tuesday,41,10,0,0,0
