order_date,arrival_date,dc_id,sku,pack_type,manufacturer_id,pallets_ordered,lead_time_days
2022-12-16,2022-12-21,FAC00001,MI-006,Carton,MFG-002,2,5
2022-12-31,2023-01-05,FAC00001,MI-006,Carton,MFG-002,13,5
2023-01-02,2023-01-07,FAC00001,MI-006,Carton,MFG-002,3,5
2023-01-04,2023-01-09,FAC00001,MI-006,Carton,MFG-002,1,5
2023-01-17,2023-01-22,FAC00001,MI-006,Carton,MFG-002,13,5
2023-01-18,2023-01-23,FAC00001,MI-006,Carton,MFG-002,1,5
2023-01-19,2023-01-24,FAC00001,MI-006,Carton,MFG-002,1,5
2023-02-07,2023-02-12,FAC00001,MI-006,Carton,MFG-002,13,5
2023-02-08,2023-02-13,FAC00001,MI-006,Carton,MFG-002,1,5
2023-02-09,2023-02-14,FAC00001,MI-006,Carton,MFG-002,1,5
2023-02-11,2023-02-16,FAC00001,MI-006,Carton,MFG-002,2,5
2023-02-20,2023-02-25,FAC00001,MI-006,Carton,MFG-002,13,5
2023-02-23,2023-02-28,FAC00001,MI-006,Carton,MFG-002,2,5
2023-03-23,2023-03-28,FAC00001,MI-006,Carton,MFG-002,13,5
2023-03-24,2023-03-29,FAC00001,MI-006,Carton,MFG-002,2,5
2023-03-26,2023-03-31,FAC00001,MI-006,Carton,MFG-002,1,5
2023-03-27,2023-04-01,FAC00001,MI-006,Carton,MFG-002,1,5
2023-04-15,2023-04-20,FAC00001,MI-006,Carton,MFG-002,14,5
2023-04-16,2023-04-21,FAC00001,MI-006,Carton,MFG-002,2,5
2023-04-19,2023-04-24,FAC00001,MI-006,Carton,MFG-002,1,5
2023-05-02,2023-05-07,FAC00001,MI-006,Carton,MFG-002,13,5
2023-05-03,2023-05-08,FAC00001,MI-006,Carton,MFG-002,1,5
2023-05-04,2023-05-09,FAC00001,MI-006,Carton,MFG-002,2,5
2023-05-05,2023-05-10,FAC00001,MI-006,Carton,MFG-002,1,5
2023-05-21,2023-05-26,FAC00001,MI-006,Carton,MFG-002,13,5
2023-05-23,2023-05-28,FAC00001,MI-006,Carton,MFG-002,1,5
2023-05-25,2023-05-30,FAC00001,MI-006,Carton,MFG-002,1,5
2023-06-07,2023-06-12,FAC00001,MI-006,Carton,MFG-002,13,5
2023-06-08,2023-06-13,FAC00001,MI-006,Carton,MFG-002,1,5
2023-06-29,2023-07-04,FAC00001,MI-006,Carton,MFG-002,14,5
2023-06-30,2023-07-05,FAC00001,MI-006,Carton,MFG-002,2,5
2023-07-03,2023-07-08,FAC00001,MI-006,Carton,MFG-002,1,5
2023-07-17,2023-07-22,FAC00001,MI-006,Carton,MFG-002,13,5
2023-07-18,2023-07-23,FAC00001,MI-006,Carton,MFG-002,1,5
2023-07-19,2023-07-24,FAC00001,MI-006,Carton,MFG-002,1,5
2023-07-20,2023-07-25,FAC00001,MI-006,Carton,MFG-002,1,5
2023-08-05,2023-08-10,FAC00001,MI-006,Carton,MFG-002,14,5
2023-08-08,2023-08-13,FAC00001,MI-006,Carton,MFG-002,1,5
2023-08-09,2023-08-14,FAC00001,MI-006,Carton,MFG-002,2,5
2023-08-22,2023-08-27,FAC00001,MI-006,Carton,MFG-002,13,5
2023-08-25,2023-08-30,FAC00001,MI-006,Carton,MFG-002,1,5
2023-09-10,2023-09-15,FAC00001,MI-006,Carton,MFG-002,13,5
2023-09-13,2023-09-18,FAC00001,MI-006,Carton,MFG-002,1,5
2023-09-27,2023-10-02,FAC00001,MI-006,Carton,MFG-002,13,5
2023-09-28,2023-10-03,FAC00001,MI-006,Carton,MFG-002,1,5
2023-09-29,2023-10-04,FAC00001,MI-006,Carton,MFG-002,2,5
2023-09-30,2023-10-05,FAC00001,MI-006,Carton,MFG-002,1,5
2023-10-18,2023-10-23,FAC00001,MI-006,Carton,MFG-002,14,5
2023-10-19,2023-10-24,FAC00001,MI-006,Carton,MFG-002,1,5
2023-10-21,2023-10-26,FAC00001,MI-006,Carton,MFG-002,2,5
2023-11-05,2023-11-10,FAC00001,MI-006,Carton,MFG-002,13,5
2023-11-06,2023-11-11,FAC00001,MI-006,Carton,MFG-002,1,5
2023-11-07,2023-11-12,FAC00001,MI-006,Carton,MFG-002,1,5
2023-11-08,2023-11-13,FAC00001,MI-006,Carton,MFG-002,1,5
2023-11-09,2023-11-14,FAC00001,MI-006,Carton,MFG-002,1,5
2023-11-24,2023-11-29,FAC00001,MI-006,Carton,MFG-002,13,5
2023-11-27,2023-12-02,FAC00001,MI-006,Carton,MFG-002,1,5
2023-12-16,2023-12-21,FAC00001,MI-006,Carton,MFG-002,14,5
2023-12-19,2023-12-24,FAC00001,MI-006,Carton,MFG-002,2,5
2024-01-03,2024-01-08,FAC00001,MI-006,Carton,MFG-002,14,5
2024-01-06,2024-01-11,FAC00001,MI-006,Carton,MFG-002,1,5
2024-01-07,2024-01-12,FAC00001,MI-006,Carton,MFG-002,1,5
2024-01-18,2024-01-23,FAC00001,MI-006,Carton,MFG-002,13,5
2024-01-19,2024-01-24,FAC00001,MI-006,Carton,MFG-002,1,5
2024-01-20,2024-01-25,FAC00001,MI-006,Carton,MFG-002,1,5
2024-01-22,2024-01-27,FAC00001,MI-006,Carton,MFG-002,1,5
2024-02-05,2024-02-10,FAC00001,MI-006,Carton,MFG-002,15,5
2024-02-06,2024-02-11,FAC00001,MI-006,Carton,MFG-002,1,5
2024-02-07,2024-02-12,FAC00001,MI-006,Carton,MFG-002,1,5
2024-02-26,2024-03-02,FAC00001,MI-006,Carton,MFG-002,13,5
2024-02-27,2024-03-03,FAC00001,MI-006,Carton,MFG-002,2,5
2024-02-28,2024-03-04,FAC00001,MI-006,Carton,MFG-002,2,5
2024-03-25,2024-03-30,FAC00001,MI-006,Carton,MFG-002,13,5
2024-03-26,2024-03-31,FAC00001,MI-006,Carton,MFG-002,1,5
2024-03-27,2024-04-01,FAC00001,MI-006,Carton,MFG-002,1,5
2024-03-28,2024-04-02,FAC00001,MI-006,Carton,MFG-002,1,5
2024-03-29,2024-04-03,FAC00001,MI-006,Carton,MFG-002,1,5
2024-04-17,2024-04-22,FAC00001,MI-006,Carton,MFG-002,13,5
2024-04-18,2024-04-23,FAC00001,MI-006,Carton,MFG-002,1,5
2024-04-20,2024-04-25,FAC00001,MI-006,Carton,MFG-002,1,5
2024-04-21,2024-04-26,FAC00001,MI-006,Carton,MFG-002,2,5
2024-05-06,2024-05-11,FAC00001,MI-006,Carton,MFG-002,13,5
2024-05-09,2024-05-14,FAC00001,MI-006,Carton,MFG-002,3,5
2024-05-10,2024-05-15,FAC00001,MI-006,Carton,MFG-002,1,5
2024-05-26,2024-05-31,FAC00001,MI-006,Carton,MFG-002,13,5
2024-05-27,2024-06-01,FAC00001,MI-006,Carton,MFG-002,1,5
2024-05-28,2024-06-02,FAC00001,MI-006,Carton,MFG-002,1,5
2024-06-16,2024-06-21,FAC00001,MI-006,Carton,MFG-002,13,5
2024-06-18,2024-06-23,FAC00001,MI-006,Carton,MFG-002,1,5
2024-07-07,2024-07-12,FAC00001,MI-006,Carton,MFG-002,13,5
2024-07-08,2024-07-13,FAC00001,MI-006,Carton,MFG-002,1,5
2024-07-09,2024-07-14,FAC00001,MI-006,Carton,MFG-002,1,5
2024-07-10,2024-07-15,FAC00001,MI-006,Carton,MFG-002,2,5
2024-07-29,2024-08-03,FAC00001,MI-006,Carton,MFG-002,13,5
2024-07-31,2024-08-05,FAC00001,MI-006,Carton,MFG-002,1,5
2024-08-29,2024-09-03,FAC00001,MI-006,Carton,MFG-002,13,5
2024-08-30,2024-09-04,FAC00001,MI-006,Carton,MFG-002,1,5
2024-08-31,2024-09-05,FAC00001,MI-006,Carton,MFG-002,1,5
2024-09-01,2024-09-06,FAC00001,MI-006,Carton,MFG-002,1,5
2024-09-02,2024-09-07,FAC00001,MI-006,Carton,MFG-002,1,5
2024-09-17,2024-09-22,FAC00001,MI-006,Carton,MFG-002,13,5
2024-09-18,2024-09-23,FAC00001,MI-006,Carton,MFG-002,2,5
2024-09-20,2024-09-25,FAC00001,MI-006,Carton,MFG-002,2,5
2024-09-30,2024-10-05,FAC00001,MI-006,Carton,MFG-002,13,5
2024-10-02,2024-10-07,FAC00001,MI-006,Carton,MFG-002,3,5
2024-10-03,2024-10-08,FAC00001,MI-006,Carton,MFG-002,1,5
2024-10-19,2024-10-24,FAC00001,MI-006,Carton,MFG-002,13,5
2024-10-20,2024-10-25,FAC00001,MI-006,Carton,MFG-002,2,5
2024-10-21,2024-10-26,FAC00001,MI-006,Carton,MFG-002,1,5
2024-10-22,2024-10-27,FAC00001,MI-006,Carton,MFG-002,1,5
2024-11-03,2024-11-08,FAC00001,MI-006,Carton,MFG-002,13,5
2024-11-06,2024-11-11,FAC00001,MI-006,Carton,MFG-002,3,5
2024-11-07,2024-11-12,FAC00001,MI-006,Carton,MFG-002,1,5
2024-11-25,2024-11-30,FAC00001,MI-006,Carton,MFG-002,13,5
2024-11-26,2024-12-01,FAC00001,MI-006,Carton,MFG-002,1,5
2024-11-27,2024-12-02,FAC00001,MI-006,Carton,MFG-002,1,5
2024-11-29,2024-12-04,FAC00001,MI-006,Carton,MFG-002,1,5
2024-12-16,2024-12-21,FAC00001,MI-006,Carton,MFG-002,13,5
2024-12-19,2024-12-24,FAC00001,MI-006,Carton,MFG-002,1,5
2024-12-20,2024-12-25,FAC00001,MI-006,Carton,MFG-002,1,5
2022-02-05,2022-02-10,FAC00001,MI-006,Multipack,MFG-002,13,5
2022-02-06,2022-02-11,FAC00001,MI-006,Multipack,MFG-002,1,5
2022-02-07,2022-02-12,FAC00001,MI-006,Multipack,MFG-002,1,5
2022-02-08,2022-02-13,FAC00001,MI-006,Multipack,MFG-002,1,5
2022-03-02,2022-03-07,FAC00001,MI-006,Multipack,MFG-002,13,5
2022-03-03,2022-03-08,FAC00001,MI-006,Multipack,MFG-002,1,5
2022-03-04,2022-03-09,FAC00001,MI-006,Multipack,MFG-002,2,5
2022-03-06,2022-03-11,FAC00001,MI-006,Multipack,MFG-002,1,5
2022-03-20,2022-03-25,FAC00001,MI-006,Multipack,MFG-002,14,5
2022-04-10,2022-04-15,FAC00001,MI-006,Multipack,MFG-002,13,5
2022-04-13,2022-04-18,FAC00001,MI-006,Multipack,MFG-002,1,5
2022-04-14,2022-04-19,FAC00001,MI-006,Multipack,MFG-002,1,5
2022-04-30,2022-05-05,FAC00001,MI-006,Multipack,MFG-002,13,5
2022-05-01,2022-05-06,FAC00001,MI-006,Multipack,MFG-002,1,5
2022-05-02,2022-05-07,FAC00001,MI-006,Multipack,MFG-002,1,5
2022-05-16,2022-05-21,FAC00001,MI-006,Multipack,MFG-002,13,5
2022-05-17,2022-05-22,FAC00001,MI-006,Multipack,MFG-002,1,5
2022-05-19,2022-05-24,FAC00001,MI-006,Multipack,MFG-002,1,5
2022-05-30,2022-06-04,FAC00001,MI-006,Multipack,MFG-002,13,5
2022-05-31,2022-06-05,FAC00001,MI-006,Multipack,MFG-002,1,5
2022-06-01,2022-06-06,FAC00001,MI-006,Multipack,MFG-002,1,5
2022-06-03,2022-06-08,FAC00001,MI-006,Multipack,MFG-002,2,5
2022-06-17,2022-06-22,FAC00001,MI-006,Multipack,MFG-002,13,5
2022-06-20,2022-06-25,FAC00001,MI-006,Multipack,MFG-002,1,5
2022-07-12,2022-07-17,FAC00001,MI-006,Multipack,MFG-002,13,5
2022-07-13,2022-07-18,FAC00001,MI-006,Multipack,MFG-002,1,5
2022-07-14,2022-07-19,FAC00001,MI-006,Multipack,MFG-002,1,5
2022-07-16,2022-07-21,FAC00001,MI-006,Multipack,MFG-002,1,5
2022-08-01,2022-08-06,FAC00001,MI-006,Multipack,MFG-002,13,5
2022-08-02,2022-08-07,FAC00001,MI-006,Multipack,MFG-002,1,5
2022-08-03,2022-08-08,FAC00001,MI-006,Multipack,MFG-002,1,5
2022-08-04,2022-08-09,FAC00001,MI-006,Multipack,MFG-002,2,5
2022-08-15,2022-08-20,FAC00001,MI-006,Multipack,MFG-002,14,5
2022-08-16,2022-08-21,FAC00001,MI-006,Multipack,MFG-002,2,5
2022-08-17,2022-08-22,FAC00001,MI-006,Multipack,MFG-002,1,5
2022-09-05,2022-09-10,FAC00001,MI-006,Multipack,MFG-002,13,5
2022-09-06,2022-09-11,FAC00001,MI-006,Multipack,MFG-002,2,5
2022-09-08,2022-09-13,FAC00001,MI-006,Multipack,MFG-002,2,5
2022-09-24,2022-09-29,FAC00001,MI-006,Multipack,MFG-002,13,5
2022-09-26,2022-10-01,FAC00001,MI-006,Multipack,MFG-002,1,5
2022-09-27,2022-10-02,FAC00001,MI-006,Multipack,MFG-002,1,5
2022-09-28,2022-10-03,FAC00001,MI-006,Multipack,MFG-002,2,5
2022-10-08,2022-10-13,FAC00001,MI-006,Multipack,MFG-002,13,5
2022-10-10,2022-10-15,FAC00001,MI-006,Multipack,MFG-002,2,5
2022-10-11,2022-10-16,FAC00001,MI-006,Multipack,MFG-002,1,5
2022-10-12,2022-10-17,FAC00001,MI-006,Multipack,MFG-002,1,5
2022-10-23,2022-10-28,FAC00001,MI-006,Multipack,MFG-002,14,5
2022-10-24,2022-10-29,FAC00001,MI-006,Multipack,MFG-002,1,5
2022-11-13,2022-11-18,FAC00001,MI-006,Multipack,MFG-002,13,5
2022-11-14,2022-11-19,FAC00001,MI-006,Multipack,MFG-002,3,5
2022-11-15,2022-11-20,FAC00001,MI-006,Multipack,MFG-002,1,5
2022-12-01,2022-12-06,FAC00001,MI-006,Multipack,MFG-002,13,5
2022-12-02,2022-12-07,FAC00001,MI-006,Multipack,MFG-002,1,5
2022-12-04,2022-12-09,FAC00001,MI-006,Multipack,MFG-002,1,5
2022-12-05,2022-12-10,FAC00001,MI-006,Multipack,MFG-002,2,5
2022-12-18,2022-12-23,FAC00001,MI-006,Multipack,MFG-002,14,5
2022-12-19,2022-12-24,FAC00001,MI-006,Multipack,MFG-002,2,5
2022-12-21,2022-12-26,FAC00001,MI-006,Multipack,MFG-002,1,5
2023-01-11,2023-01-16,FAC00001,MI-006,Multipack,MFG-002,14,5
2023-01-13,2023-01-18,FAC00001,MI-006,Multipack,MFG-002,1,5
2023-01-15,2023-01-20,FAC00001,MI-006,Multipack,MFG-002,1,5
2023-02-03,2023-02-08,FAC00001,MI-006,Multipack,MFG-002,13,5
2023-02-04,2023-02-09,FAC00001,MI-006,Multipack,MFG-002,1,5
2023-02-05,2023-02-10,FAC00001,MI-006,Multipack,MFG-002,1,5
2023-02-19,2023-02-24,FAC00001,MI-006,Multipack,MFG-002,14,5
2023-02-20,2023-02-25,FAC00001,MI-006,Multipack,MFG-002,1,5
2023-02-23,2023-02-28,FAC00001,MI-006,Multipack,MFG-002,1,5
2023-03-10,2023-03-15,FAC00001,MI-006,Multipack,MFG-002,13,5
2023-03-11,2023-03-16,FAC00001,MI-006,Multipack,MFG-002,1,5
2023-03-12,2023-03-17,FAC00001,MI-006,Multipack,MFG-002,1,5
2023-03-28,2023-04-02,FAC00001,MI-006,Multipack,MFG-002,13,5
2023-03-29,2023-04-03,FAC00001,MI-006,Multipack,MFG-002,2,5
2023-03-30,2023-04-04,FAC00001,MI-006,Multipack,MFG-002,1,5
2023-03-31,2023-04-05,FAC00001,MI-006,Multipack,MFG-002,1,5
2023-04-14,2023-04-19,FAC00001,MI-006,Multipack,MFG-002,13,5
2023-04-16,2023-04-21,FAC00001,MI-006,Multipack,MFG-002,1,5
2023-04-17,2023-04-22,FAC00001,MI-006,Multipack,MFG-002,1,5
2023-04-18,2023-04-23,FAC00001,MI-006,Multipack,MFG-002,1,5
2023-05-01,2023-05-06,FAC00001,MI-006,Multipack,MFG-002,13,5
2023-05-19,2023-05-24,FAC00001,MI-006,Multipack,MFG-002,13,5
2023-05-20,2023-05-25,FAC00001,MI-006,Multipack,MFG-002,1,5
2023-05-21,2023-05-26,FAC00001,MI-006,Multipack,MFG-002,1,5
2023-05-22,2023-05-27,FAC00001,MI-006,Multipack,MFG-002,1,5
2023-06-06,2023-06-11,FAC00001,MI-006,Multipack,MFG-002,13,5
2023-06-07,2023-06-12,FAC00001,MI-006,Multipack,MFG-002,1,5
2023-06-08,2023-06-13,FAC00001,MI-006,Multipack,MFG-002,1,5
2023-06-09,2023-06-14,FAC00001,MI-006,Multipack,MFG-002,2,5
2023-06-20,2023-06-25,FAC00001,MI-006,Multipack,MFG-002,13,5
2023-06-22,2023-06-27,FAC00001,MI-006,Multipack,MFG-002,2,5
2023-06-23,2023-06-28,FAC00001,MI-006,Multipack,MFG-002,1,5
2023-07-10,2023-07-15,FAC00001,MI-006,Multipack,MFG-002,13,5
2023-07-12,2023-07-17,FAC00001,MI-006,Multipack,MFG-002,2,5
2023-07-13,2023-07-18,FAC00001,MI-006,Multipack,MFG-002,1,5
2023-07-14,2023-07-19,FAC00001,MI-006,Multipack,MFG-002,1,5
2023-07-27,2023-08-01,FAC00001,MI-006,Multipack,MFG-002,14,5
2023-07-31,2023-08-05,FAC00001,MI-006,Multipack,MFG-002,1,5
2023-08-15,2023-08-20,FAC00001,MI-006,Multipack,MFG-002,13,5
2023-08-16,2023-08-21,FAC00001,MI-006,Multipack,MFG-002,1,5
2023-08-18,2023-08-23,FAC00001,MI-006,Multipack,MFG-002,1,5
2023-08-19,2023-08-24,FAC00001,MI-006,Multipack,MFG-002,1,5
2023-09-01,2023-09-06,FAC00001,MI-006,Multipack,MFG-002,13,5
2023-09-02,2023-09-07,FAC00001,MI-006,Multipack,MFG-002,1,5
2023-09-03,2023-09-08,FAC00001,MI-006,Multipack,MFG-002,1,5
2023-09-04,2023-09-09,FAC00001,MI-006,Multipack,MFG-002,2,5
2023-09-20,2023-09-25,FAC00001,MI-006,Multipack,MFG-002,13,5
2023-09-21,2023-09-26,FAC00001,MI-006,Multipack,MFG-002,1,5
2023-09-22,2023-09-27,FAC00001,MI-006,Multipack,MFG-002,1,5
2023-09-23,2023-09-28,FAC00001,MI-006,Multipack,MFG-002,2,5
2023-10-10,2023-10-15,FAC00001,MI-006,Multipack,MFG-002,13,5
2023-10-11,2023-10-16,FAC00001,MI-006,Multipack,MFG-002,1,5
2023-10-12,2023-10-17,FAC00001,MI-006,Multipack,MFG-002,1,5
2023-10-14,2023-10-19,FAC00001,MI-006,Multipack,MFG-002,1,5
2023-10-24,2023-10-29,FAC00001,MI-006,Multipack,MFG-002,13,5
2023-10-25,2023-10-30,FAC00001,MI-006,Multipack,MFG-002,1,5
2023-10-26,2023-10-31,FAC00001,MI-006,Multipack,MFG-002,1,5
2023-10-27,2023-11-01,FAC00001,MI-006,Multipack,MFG-002,2,5
2023-11-16,2023-11-21,FAC00001,MI-006,Multipack,MFG-002,13,5
2023-11-17,2023-11-22,FAC00001,MI-006,Multipack,MFG-002,1,5
2023-11-30,2023-12-05,FAC00001,MI-006,Multipack,MFG-002,13,5
2023-12-01,2023-12-06,FAC00001,MI-006,Multipack,MFG-002,1,5
2023-12-02,2023-12-07,FAC00001,MI-006,Multipack,MFG-002,1,5
2023-12-17,2023-12-22,FAC00001,MI-006,Multipack,MFG-002,13,5
2023-12-18,2023-12-23,FAC00001,MI-006,Multipack,MFG-002,1,5
2023-12-20,2023-12-25,FAC00001,MI-006,Multipack,MFG-002,1,5
2023-12-21,2023-12-26,FAC00001,MI-006,Multipack,MFG-002,2,5
2024-01-08,2024-01-13,FAC00001,MI-006,Multipack,MFG-002,13,5
2024-01-11,2024-01-16,FAC00001,MI-006,Multipack,MFG-002,3,5
2024-01-12,2024-01-17,FAC00001,MI-006,Multipack,MFG-002,1,5
2024-01-26,2024-01-31,FAC00001,MI-006,Multipack,MFG-002,13,5
2024-01-29,2024-02-03,FAC00001,MI-006,Multipack,MFG-002,1,5
2024-02-13,2024-02-18,FAC00001,MI-006,Multipack,MFG-002,13,5
2024-02-14,2024-02-19,FAC00001,MI-006,Multipack,MFG-002,2,5
2024-02-15,2024-02-20,FAC00001,MI-006,Multipack,MFG-002,1,5
2024-03-05,2024-03-10,FAC00001,MI-006,Multipack,MFG-002,13,5
2024-03-06,2024-03-11,FAC00001,MI-006,Multipack,MFG-002,1,5
2024-03-07,2024-03-12,FAC00001,MI-006,Multipack,MFG-002,1,5
2024-03-08,2024-03-13,FAC00001,MI-006,Multipack,MFG-002,1,5
2024-03-25,2024-03-30,FAC00001,MI-006,Multipack,MFG-002,13,5
2024-03-27,2024-04-01,FAC00001,MI-006,Multipack,MFG-002,1,5
2024-03-28,2024-04-02,FAC00001,MI-006,Multipack,MFG-002,1,5
2024-03-29,2024-04-03,FAC00001,MI-006,Multipack,MFG-002,1,5
2024-04-13,2024-04-18,FAC00001,MI-006,Multipack,MFG-002,13,5
2024-04-14,2024-04-19,FAC00001,MI-006,Multipack,MFG-002,1,5
2024-05-07,2024-05-12,FAC00001,MI-006,Multipack,MFG-002,13,5
2024-05-08,2024-05-13,FAC00001,MI-006,Multipack,MFG-002,2,5
2024-05-10,2024-05-15,FAC00001,MI-006,Multipack,MFG-002,1,5
2024-05-11,2024-05-16,FAC00001,MI-006,Multipack,MFG-002,1,5
2024-05-30,2024-06-04,FAC00001,MI-006,Multipack,MFG-002,13,5
2024-06-01,2024-06-06,FAC00001,MI-006,Multipack,MFG-002,1,5
2024-06-02,2024-06-07,FAC00001,MI-006,Multipack,MFG-002,2,5
2024-06-03,2024-06-08,FAC00001,MI-006,Multipack,MFG-002,1,5
2024-06-18,2024-06-23,FAC00001,MI-006,Multipack,MFG-002,14,5
2024-06-19,2024-06-24,FAC00001,MI-006,Multipack,MFG-002,1,5
2024-06-21,2024-06-26,FAC00001,MI-006,Multipack,MFG-002,1,5
2024-06-22,2024-06-27,FAC00001,MI-006,Multipack,MFG-002,1,5
2024-07-12,2024-07-17,FAC00001,MI-006,Multipack,MFG-002,13,5
2024-07-13,2024-07-18,FAC00001,MI-006,Multipack,MFG-002,3,5
2024-07-14,2024-07-19,FAC00001,MI-006,Multipack,MFG-002,1,5
2024-08-02,2024-08-07,FAC00001,MI-006,Multipack,MFG-002,13,5
2024-08-03,2024-08-08,FAC00001,MI-006,Multipack,MFG-002,1,5
2024-08-05,2024-08-10,FAC00001,MI-006,Multipack,MFG-002,1,5
2024-08-06,2024-08-11,FAC00001,MI-006,Multipack,MFG-002,1,5
2024-08-18,2024-08-23,FAC00001,MI-006,Multipack,MFG-002,15,5
2024-08-19,2024-08-24,FAC00001,MI-006,Multipack,MFG-002,1,5
2024-08-22,2024-08-27,FAC00001,MI-006,Multipack,MFG-002,1,5
2024-09-04,2024-09-09,FAC00001,MI-006,Multipack,MFG-002,13,5
2024-09-05,2024-09-10,FAC00001,MI-006,Multipack,MFG-002,1,5
2024-09-06,2024-09-11,FAC00001,MI-006,Multipack,MFG-002,1,5
2024-09-08,2024-09-13,FAC00001,MI-006,Multipack,MFG-002,2,5
2024-09-24,2024-09-29,FAC00001,MI-006,Multipack,MFG-002,14,5
2024-09-26,2024-10-01,FAC00001,MI-006,Multipack,MFG-002,3,5
2024-10-12,2024-10-17,FAC00001,MI-006,Multipack,MFG-002,13,5
2024-10-15,2024-10-20,FAC00001,MI-006,Multipack,MFG-002,1,5
2024-11-01,2024-11-06,FAC00001,MI-006,Multipack,MFG-002,13,5
2024-11-04,2024-11-09,FAC00001,MI-006,Multipack,MFG-002,2,5
2024-11-05,2024-11-10,FAC00001,MI-006,Multipack,MFG-002,1,5
2024-11-22,2024-11-27,FAC00001,MI-006,Multipack,MFG-002,13,5
2024-11-25,2024-11-30,FAC00001,MI-006,Multipack,MFG-002,1,5
2024-11-26,2024-12-01,FAC00001,MI-006,Multipack,MFG-002,2,5
2024-12-15,2024-12-20,FAC00001,MI-006,Multipack,MFG-002,13,5
2024-12-18,2024-12-23,FAC00001,MI-006,Multipack,MFG-002,2,5
2024-12-19,2024-12-24,FAC00001,MI-006,Multipack,MFG-002,2,5
2022-02-03,2022-02-08,FAC00001,MI-006,Single,MFG-002,13,5
2022-02-04,2022-02-09,FAC00001,MI-006,Single,MFG-002,1,5
2022-02-05,2022-02-10,FAC00001,MI-006,Single,MFG-002,1,5
2022-02-07,2022-02-12,FAC00001,MI-006,Single,MFG-002,1,5
2022-02-17,2022-02-22,FAC00001,MI-006,Single,MFG-002,13,5
2022-02-18,2022-02-23,FAC00001,MI-006,Single,MFG-002,1,5
2022-02-19,2022-02-24,FAC00001,MI-006,Single,MFG-002,1,5
2022-02-20,2022-02-25,FAC00001,MI-006,Single,MFG-002,1,5
2022-02-21,2022-02-26,FAC00001,MI-006,Single,MFG-002,2,5
2022-03-06,2022-03-11,FAC00001,MI-006,Single,MFG-002,13,5
2022-03-07,2022-03-12,FAC00001,MI-006,Single,MFG-002,2,5
2022-03-10,2022-03-15,FAC00001,MI-006,Single,MFG-002,2,5
2022-03-22,2022-03-27,FAC00001,MI-006,Single,MFG-002,14,5
2022-03-23,2022-03-28,FAC00001,MI-006,Single,MFG-002,1,5
2022-03-25,2022-03-30,FAC00001,MI-006,Single,MFG-002,1,5
2022-04-14,2022-04-19,FAC00001,MI-006,Single,MFG-002,13,5
2022-04-15,2022-04-20,FAC00001,MI-006,Single,MFG-002,1,5
2022-04-16,2022-04-21,FAC00001,MI-006,Single,MFG-002,1,5
2022-04-17,2022-04-22,FAC00001,MI-006,Single,MFG-002,1,5
2022-05-02,2022-05-07,FAC00001,MI-006,Single,MFG-002,13,5
2022-05-04,2022-05-09,FAC00001,MI-006,Single,MFG-002,1,5
2022-05-06,2022-05-11,FAC00001,MI-006,Single,MFG-002,1,5
2022-05-20,2022-05-25,FAC00001,MI-006,Single,MFG-002,13,5
2022-05-22,2022-05-27,FAC00001,MI-006,Single,MFG-002,1,5
2022-05-23,2022-05-28,FAC00001,MI-006,Single,MFG-002,1,5
2022-05-24,2022-05-29,FAC00001,MI-006,Single,MFG-002,1,5
2022-06-10,2022-06-15,FAC00001,MI-006,Single,MFG-002,14,5
2022-06-13,2022-06-18,FAC00001,MI-006,Single,MFG-002,1,5
2022-06-29,2022-07-04,FAC00001,MI-006,Single,MFG-002,13,5
2022-06-30,2022-07-05,FAC00001,MI-006,Single,MFG-002,3,5
2022-07-01,2022-07-06,FAC00001,MI-006,Single,MFG-002,1,5
2022-07-02,2022-07-07,FAC00001,MI-006,Single,MFG-002,1,5
2022-07-13,2022-07-18,FAC00001,MI-006,Single,MFG-002,13,5
2022-07-14,2022-07-19,FAC00001,MI-006,Single,MFG-002,1,5
2022-07-15,2022-07-20,FAC00001,MI-006,Single,MFG-002,2,5
2022-07-16,2022-07-21,FAC00001,MI-006,Single,MFG-002,2,5
2022-08-03,2022-08-08,FAC00001,MI-006,Single,MFG-002,13,5
2022-08-05,2022-08-10,FAC00001,MI-006,Single,MFG-002,1,5
2022-08-24,2022-08-29,FAC00001,MI-006,Single,MFG-002,13,5
2022-08-28,2022-09-02,FAC00001,MI-006,Single,MFG-002,1,5
2022-09-13,2022-09-18,FAC00001,MI-006,Single,MFG-002,13,5
2022-09-16,2022-09-21,FAC00001,MI-006,Single,MFG-002,2,5
2022-09-17,2022-09-22,FAC00001,MI-006,Single,MFG-002,1,5
2022-09-26,2022-10-01,FAC00001,MI-006,Single,MFG-002,13,5
2022-09-27,2022-10-02,FAC00001,MI-006,Single,MFG-002,1,5
2022-10-13,2022-10-18,FAC00001,MI-006,Single,MFG-002,14,5
2022-10-15,2022-10-20,FAC00001,MI-006,Single,MFG-002,1,5
2022-10-17,2022-10-22,FAC00001,MI-006,Single,MFG-002,2,5
2022-11-06,2022-11-11,FAC00001,MI-006,Single,MFG-002,13,5
2022-11-10,2022-11-15,FAC00001,MI-006,Single,MFG-002,1,5
2022-12-03,2022-12-08,FAC00001,MI-006,Single,MFG-002,13,5
2022-12-05,2022-12-10,FAC00001,MI-006,Single,MFG-002,1,5
